id,class,title,reporter,like,dislike,content,c1_name,c1_content,c2_name,c2_content,c3_name,c3_content,c4_name,c4_content
22,2,“누구나 간다지만… 화성행 기회는 결국 가진 자에게”,황정원,182,321,"“모든 국민에게 기회를 보장한다.”<n>신대한민국 정부가 오아시스 프로젝트를 발표할 때 내세운 첫 문장은 이제 공허한 약속으로 남았다.<n>공정한 선발을 약속했던 정부가 하루 만에 ‘1·2계급 우선 탑승’을 공식화하면서,<n>‘누구나 간다’는 구호는 순식간에 ‘누구만 간다’는 현실로 바뀌었다.<n><n>정부는 “기술적 제약으로 인해 단계적 이주가 불가피하다”고 설명한다.<n>하지만 그 단계의 기준이 국민의 생존이 아니라 경제적 지위와 직업군이라는 사실이 알려지면서,<n>시민들 사이에서는 “이번에도 결국 가진 자들의 세상”이라는 자조가 번지고 있다.<n><n>본지가 입수한 관계자 내부 회의록에는 “핵심 산업 종사자 및 고등 교육 이수자를 우선 선발한다”는 조항이 포함돼 있었다.<n>정부는 “국가의 기술적 지속성을 보장하기 위한 불가피한 선택”이라고 해명하지만,<n>전문가들은 “이건 효율을 빌미로 한 생존의 선별”이라고 지적한다.<n>사회학자 이다빈 교수는 “생존 자격이 인간의 존엄보다 기능에 의해 결정되는 순간,<n>국가의 윤리는 사라진다”고 말했다.<n><n>그럼에도 시민들 반응은 복잡하다.<n>불공정하다고 외치면서도,<n>“그래도 누군가는 먼저 가야 하지 않겠느냐”는 현실적 수긍이 동시에 존재한다.<n>인터뷰에 응한 한 시민은 “기분은 나쁘지만, 나라면 나라가 그럴 수도 있을 것 같다”며<n>“이건 차별이라기보다 생존의 우선순위일지도 모른다”고 말했다.<n><n>SNS에서는 “#그래도이해한다”와 “#선별의시대”라는 상반된 해시태그가 동시에 트렌드 상위권에 올랐다.<n>어떤 이는 “지금은 원망보다 생존이 중요하다”고 말하고,<n>또 다른 이는 “생존의 기준이 능력이라면, 결국 모두 경쟁자”라고 답했다.<n><n>전문가들은 이런 양가적 여론이<n>“불안한 사회의 전형적인 자기 정당화 현상”이라고 분석한다.<n>사람들은 화성으로 향하는 우주선에 분노하면서도,<n>동시에 그 좌석에 자신이 타고 있기를 바란다.<n>누구나 간다지만,<n>결국 기회는 누가 더 많이 가졌는가로 결정된다",힝구,분노하면서도 이해하게 된다. 씁쓸하지만 그게 현실이니까.,띠용,결국 가진 자가 사는 구조. 너무 익숙하다.,고라니킥,어어어어 나도 살래요 살려주세요,띠용맨,누군가는 기다려야되니까.
23,2,"예측은 정밀하지만, 근거는 비공개",황세연,1170,100,"신대한민국 정부가 발표한 ‘지구 붕괴 예측 시뮬레이션’이<n>정밀한 계산 결과를 자랑하지만, 그 근거 데이터가 여전히 비공개 상태인 것으로 드러났다.<n>정부는 “국제적 보안 협약상 공개가 제한된다”는 입장을 내세우고 있지만,<n>과학계와 시민사회는 “검증 없는 예측은 믿을 수 없다”고 반발하고 있다.<n><n>정부는 ‘UN-5 기후 모델’을 기반으로 한<n>‘지구 생태 붕괴 예측 알고리즘’을 공개하며,<n>“멸망 시점은 예측 오차 ±3일 이내로 확인됐다”고 밝혔다.<n>하지만 관련 원본 데이터와 알고리즘의 세부 구조는<n>‘국가 기밀’이라는 이유로 단 한 줄도 공개되지 않았다.<n>공식 브리핑에서도 “기후 변수 400개 이상을 종합한 결과”라는 설명만 제시됐을 뿐,<n>그 변수들이 무엇인지, 어떤 기준으로 조합되었는지는 명확히 제시되지 않았다.<n><n>국내 기후학계는 이 발표에 냉담하다.<n>한국기후과학연구소 최유정 박사는<n>“정밀한 예측을 말하려면 투명한 공개가 먼저여야 한다”며<n>“모델이 아무리 정교해도, 그것을 검증할 수 없다면<n>그건 과학이 아니라 신앙”이라고 비판했다.<n>그럼에도 정부는 “국민 혼란 방지를 위한 불가피한 조치”라고 선을 그었다.<n>익명을 요구한 관계자는 “일부 데이터는 국제 협약상 제3국에 공유할 수 없다”며<n>“정보 공개가 오히려 오용될 우려가 있다”고 말했다.<n><n>하지만 시민들은 점점 더 혼란스러워하고 있다.<n>“근거가 없는데 왜 믿어야 하냐”는 불만이 커지는 가운데,<n>일부에서는 “그래도 지금은 정부의 말 외에는 다른 선택지가 없다”는<n>체념 섞인 반응도 나온다.<n>온라인 커뮤니티에서는 “예측은 정밀하지만, 근거는 안 보여준다”는 문장이<n>풍자 밈으로 확산되고 있다.<n>‘정밀한 거짓말’, ‘수식으로 포장된 신앙’ 같은 표현이 댓글에 이어지고 있다.<n><n>전문가들은 이 사태를 ‘정보의 비대칭’으로 분석한다.<n>정책학자 김태경 교수는 “정부가 공포의 해석권을 독점하고 있다”며<n>“결국 국민은 판단 능력을 잃고, 남은 건 믿음뿐”이라고 지적했다.<n>하지만 아이러니하게도, 그 믿음이 지금 사회를 간신히 버티게 만드는<n>마지막 안정장치이기도 하다.<n><n>정부는 “다음 주 일부 데이터의 시각화 결과를 공개하겠다”고 밝혔지만,<n>그 시각화가 진짜 근거일지, 또 다른 해석일지는 아무도 모른다.<n>예측은 정밀할수록 아름답지만,<n>근거가 숨겨진 예측은 언제나 위험하다.",루피,공개해라 진짜;,히히,아니 근데 이게 중요해용? 얼른 화성행 티켓 ㄱㄱ 님들 의심하다 죽음.,된장헌터,아우 문과는 머리 아파여,삐뚤이,정부는 이래서 못믿겠다니까.
24,2,오아시스 프로젝트'는 생존 아닌 선별이었다,한정민,903,142,"“공정한 선발을 약속합니다.”<n>정부가 불과 며칠 전까지 내세웠던 그 문장은 이제 더 이상 믿음의 언어가 아니다.<n>‘오아시스 프로젝트’가 본격적으로 시행되면서,<n>국민은 생존의 기회를 공평하게 나누는 대신 선별당하는 현실과 마주하게 됐다.<n><n>신대한민국 정부는 2일 오전 공식 브리핑을 통해<n>“기술적 제약으로 인해 1·2계급 우선 탑승 방안을 확정했다”고 밝혔다.<n>정부는 “이는 생존 효율을 높이기 위한 과학적 판단이며,<n>시민사회는 이 발표를 “명백한 차별의 제도화”라고 규정한다.<n><n>정치권 일각에서는 이번 조치가 이미 몇 주 전부터 예고된 시나리오였다고 주장한다.<n>본지가 확인한 정책 초안에는 “생존 가능성 지수를 기준으로 한 이주 점수제” 항목이 포함돼 있었다.<n>이 점수는 신체 건강, 직업, 소득 수준, 교육 이력 등을 종합 평가해 계산되며,<n>결국 사회적 자본이 높은 집단일수록 ‘생존권’을 가질 확률이 높다는 구조다.<n>이에 대해 경제사회연구원 정민석 박사는 “오아시스 프로젝트는 생존이 아니라 선택이었다”며<n>“과학이라는 이름으로 사회적 계급이 공식화되고 있다”고 비판했다.<n><n>하지만 정부는 여전히 “과학적 불가피성”을 강조하고 있다.<n>과학기술부 대변인은 “화성의 환경적 한계와 인원 수용 제약을 고려한 현실적 조치”라며<n>“생존 가능성을 최대화하기 위한 전략”이라고 설명했다.<n>일부 시민들은 그 말에 공감하기도 한다.<n>“그래도 누군가는 먼저 가야 하지 않겠느냐”, “기술이 완성되면 다음 차례는 우리일 것”<n>이라는 체념 섞인 반응도 나온다.<n><n>그러나 문제는, ‘다음 차례’가 언제일지 아무도 모른다는 것이다.<n>정치학자 한지원 교수는 “정부가 말하는 과학적 판단은 사실상 정치적 판단”이라며<n>“이주는 생존의 문제가 아니라 통제의 언어가 되고 있다”고 지적했다.<n>시민단체 ‘남은 사람들의 연대’는 “정부가 국민을 살린다고 하면서,<n>사실상 국민을 줄 세우고 있다”며<n>“이건 생존이 아니라 생존권의 분할”이라고 성명서를 발표했다.",덕후,숨기지 좀 마라 같이 살자,우왁,이건 불공정이 아니라 포기다.,곱창단원,결국 숫자로 사람 나누는 거잖아.,빠나나,이 오아시스엔 물이 없네ㅋ
25,2,"“화성까지 갈 힘, 우리 기술로 충분한가?”",김고윤,1040,102,"신대한민국 정부는 “우리 기술력으로 화성까지의 비행은 충분히 가능하다”고 자신한다.<n>그러나 전문가들의 분석은 조심스럽다.<n>“이론상 가능”과 “현실적 가능”은 다른 문제라는 것이다.<n>최근 공개된 오아시스 프로젝트의 추진체 설계안과 연료 비율,<n>비행 시간 추정 수치는 모두 ‘성공적’이라는 평가를 받았지만,<n>그 기반이 된 시뮬레이션은 대부분 폐쇄 환경에서의 계산에 불과했다.<n><n>국가우주기술연구원은 “추진력과 연료 효율은 목표 수준을 달성했다”고 발표했다.<n>하지만 세부 수치는 여전히 비공개다.<n>전문가들은 “엔진 출력은 단지 수치의 일부일 뿐,<n>실제 문제는 열 제어와 방사선 차폐 기술에 있다”고 지적한다.<n>한국항공우주대 한세윤 교수는<n>“화성은 단순한 거리 문제가 아니다.<n>그 사이의 7개월은 인간의 생리, 기계의 마모, 그리고 확률의 영역”이라고 말했다.<n><n>특히 논란이 되는 건 ‘재점화 추진 시스템’이다.<n>현재 신대한민국의 기술로는 장기 비행 중 연료 분사 제어를 안정적으로 유지하기 어렵다는 평가가 많다.<n>미세한 오차 하나가 궤도 진입 실패로 이어질 수 있기 때문이다.<n>그럼에도 정부는 “최적화된 알고리즘으로 오차율을 0.1% 이하로 줄였다”고 강조하고 있다.<n>하지만 그 ‘0.1%’가 실제 우주 공간에서도 유지될 수 있는지는 아무도 모른다.<n><n>시민 여론도 엇갈린다.<n>“그래도 시도해야 한다”는 찬성과 “너무 서두른다”는 불안이 함께 퍼지고 있다.<n>SNS에서는 “기술은 충분해도, 시간은 부족하다”는 문장이 빠르게 확산 중이다.<n>한 시민은 인터뷰에서 “정부 말이 틀렸다고 단정하진 않지만,<n>우리 기술이 인류 전체를 옮길 만큼 충분하다고 믿기엔 아직 이르다”고 말했다.",밍밍,기술보다 믿음이 더 앞서가네. 수치로 안심시키는 건 이제 지쳤다.,흐앙,이론으론 가능하겠지. 근데 화성은 실험실이 아니잖아.,마라광인,그래도 시도는 해야지. 안 가면 답도 없으니까.,동동이,충분한 건 기술이 아니라 자신감인 듯.
26,2,"(정치사회) 과학은 가능성을 말하지만, 정치는 확신을 판다",박미연,882,134,"“화성 이주는 이미 기술적으로 가능하다.”<n>지난 30일, 신대한민국 정부 대변인이 내뱉은 이 한 문장은<n>불과 몇 시간 만에 전 국민의 뉴스피드 상단을 차지했다.<n>그러나 과학계는 “가능성의 언어가 정치적 확신으로 포장되고 있다”며<n>신중론을 거듭 강조하고 있다.<n><n>정부는 이날 브리핑에서<n>“오아시스 프로젝트의 궤도 시뮬레이션 성공률이 97.8%로 측정됐다”며<n>“이 수치는 인류 역사상 유례없는 성취”라고 밝혔다.<n>하지만 세부 데이터나 실험 환경은 공개되지 않았다.<n>과학기술부는 “국가 보안상 이유로 구체적인 정보는 비공개”라고 답했으며,<n>이에 대해 과학계는 “투명성을 잃은 확신은 위험하다”고 반박했다.<n><n>항공우주연구원 김태운 박사는<n>“과학은 확률의 언어를 사용하지만, 정치는 단정의 언어를 쓴다”며<n>“가능성을 ‘확신’으로 바꾸는 순간, 과학은 정치가 된다”고 말했다.<n>그는 “모든 수치는 조건부인데, 정부는 그 조건을 말하지 않는다”고 지적했다.<n><n>국민 여론도 둘로 갈렸다.<n>일부는 “이제라도 자신 있게 나아가야 한다”며 정부의 발표를 지지하지만,<n>다른 쪽에서는 “확신이 아니라 설명이 필요하다”며 불신을 드러냈다.<n>SNS에서는 “확신은 무료지만, 책임은 유료”라는 풍자 문장이 빠르게 퍼지고 있다.<n><n>정치권 일각에서는 이번 정부 발표가<n>‘국민 안심용 메시지’라는 분석도 나온다.<n>한 전직 국책연구원 관계자는<n>“멸망 예측 이후 공포감이 커지자, 정부가 ‘확신의 언어’를 심리적 방패로 삼은 것”이라고 말했다.<n>그는 “문제는 그 확신이 실체를 가리기 시작할 때”라고 경고했다.<n><n>그럼에도 정부는 브리핑을 통해<n>“국민의 불안감을 줄이기 위한 조치일 뿐”이라고 선을 그었다.<n>과학기술부는 “추가 검증 결과가 확보되는 대로 공개할 예정”이라며<n>“현재 기술 수준으로는 이주 가능성이 충분하다”고 재차 강조했다.<n><n>하지만 시민들은 여전히 묻는다.<n>“가능성이 충분하다는 말이, 생존이 보장된다는 뜻인가?”<n>과학은 가능성을 말하고, 정치는 확신을 판다.<n>그리고 국민은 그 사이에서 불안을 소비하고 있다.",쭈꾸,정치 무서워잉,핑핑,그냥 언론을 믿을 생각 자체를 하지 맙시다.,양념괴물,음 전 딱히?정치란 생각이 안 들긴 하는디요,슈루욱,댓글 보니까 봉신들 많네
27,2,“과연 화성에 닿을 수 있을까? 전문가들 신중론”,오한음,332,156,"신대한민국 정부가 “화성 이주 준비가 기술적으로 안정 단계에 접어들었다”고 발표했지만,<n>전문가들은 여전히 신중한 태도를 보이고 있다.<n>정부는 “모든 예측 모델이 궤도 진입 가능성을 입증했다”고 주장하지만,<n>그 수치의 전제와 조건이 명확히 공개되지 않은 탓에<n>“확신이라기보다 희망에 가까운 시뮬레이션”이라는 평가가 뒤따르고 있다.<n><n>항공우주공학계에 따르면, 현재 화성까지의 비행은<n>궤도 전이 기준 약 7개월 이상이 소요된다.<n>이 기간 동안 추진력 유지와 연료 효율,<n>우주 방사선 노출에 대한 방호 기술이 모두 안정적으로 작동해야 하지만,<n>그 어떤 항목도 완전한 검증 단계를 거치지 못한 것으로 알려졌다.<n>그럼에도 정부는 “현재 수준의 기술로도 생존 가능한 수준의 비행이 가능하다”고 강조했다.<n><n>우주비행학자 서현우 박사는<n>“화성에 닿는 것 자체는 가능할 수도 있다.<n>하지만 그 ‘닿는 것’과 ‘살 수 있는 것’은 완전히 다른 문제”라며<n>“정확히 말하자면, 우리는 아직 살아 돌아오는 방법을 모른다”고 말했다.<n>그는 “기술적 자신감은 이해하지만,<n>국민에게 전달되는 정보는 지나치게 낙관적”이라고 덧붙였다.<n><n>일부 전문가들은 ‘기술의 불확실성’보다<n>‘정보의 불균형’을 더 큰 위험으로 본다.<n>국가우주정책연구원 관계자는 “과학이 정치의 언어로 번역될 때<n>현실적 리스크가 축소되는 경향이 있다”며<n>“지금의 ‘성공’은 가능성 중 하나를 의미할 뿐”이라고 말했다.<n><n>시민 여론도 비슷한 온도다.<n>“가능할 수도 있다”와 “아직은 아니다”가 공존하는 회색지대 속에서<n>사람들은 믿음을 보류한 채 뉴스를 스크롤한다.<n>한 네티즌은 “닿을 수 있다고 하니 닿겠지 싶다가도,<n>근거를 보면 다시 멀어진다”고 적었다.",치즈,과연 화성에 닿을 수 이쓸까?,냥발,화성 갈끄야아아,순두부헌터,희망을 믿고 싶은데 근거가 안 뜨니까... 답답하다.,도넛킹,언론 왜이렇게 조용하냐? 다 어디감?
28,3,"[포토뉴스] '오아시스' 프로젝트, 화성 연구소 돔 건설 현장 비하인드 공개",이다윗,332,452,"신대한민국 정부가 오늘 오후, 화성 정착 거점으로 지정된 ‘대한기지’ 연구소 내부 사진과<n>건설 현장 비하인드 영상을 공개했다.<n>이번 자료는 그동안 일부 추정치로만 알려졌던 ‘오아시스 프로젝트’의 실제 진행 상황을 처음으로 보여준 것으로,<n>국민들 사이에서는 “생존의 현실이 눈앞에 왔다”는 반응이 퍼지고 있다.<n><n>공개된 영상에는 대형 반투명 돔 구조물 안에서 자동 조립 중인 태양광 패널,<n>산소 생성용 수초 탱크, 그리고 인간형 로봇이 정비 작업을 수행하는 모습이 담겼다.<n>정부는 해당 시설이 “화성 초기 정착민의 생존 인프라”라며<n>“지속 가능한 순환 생태계 구축의 90% 이상이 완성됐다”고 설명했다.<n>과학기술부 관계자는 “현재 단계에서 가장 중요한 것은<n>기후 제어와 산소 재활용 시스템 안정화”라며<n>“오는 주부터 실시간 환경 데이터가 공개될 예정”이라고 밝혔다.<n><n>시민 반응은 복잡하지만, 대체로 한 방향을 향한다.<n>“불공정하지만, 현실이다.”<n>SNS에서는 “어차피 누군가는 올라타야 한다”는 문장이 빠르게 퍼지고 있다.<n>특히 3구역 거주자들을 중심으로 “자격을 만들기 위해 노력하자”는 움직임도 나타나고 있다.<n>지구의 불안정한 기후 속에서,<n>화성의 돔 안에서 안정적으로 작동하는 시스템 영상은<n>국민들에게 묘한 감정을 불러일으켰다.<n>두려움과 부러움, 그리고 서두름.<n><n>전문가들은 이번 공개가 단순한 홍보 이상의 의미를 가진다고 분석한다.<n>사회심리학자 박윤하 박사는<n>“시민들이 체념 대신 현실적 선택을 하게 만드는 전환점”이라며<n>“‘살기 위해선 가야 한다’는 정서가 확산되고 있다”고 말했다.",코코,부럽다 나도 저 돔 안에 들어가보고 싶음,뿅,남 탓 할 시간에 준비나 하세요들,짜파폭격기,불공정이든 뭐든 살아남는 게 이기는거다.,짱박힘,우와 멋지네 진짜로.
29,3,“불공정하지만 현실” 시민들 ‘살기 위해선 올라타야’ 판단,박은빈,1268,3200,"“이건 불공정이지만, 그래도 가야죠. 남아서 뭐 해요?”<n>서울 3구역에 거주하는 시민 이모 씨(42)는 뉴스 카메라 앞에서 이렇게 말했다.<n>신대한민국 정부가 전날 발표한 ‘1·2계급 우선 이주 방침’ 이후,<n>시민들의 불만은 들끓고 있지만, 그 끝에는 묘한 수긍이 따라온다.<n>사람들은 화를 내면서도, 동시에 그 결정의 현실성을 인정한다.<n>“살기 위해선 올라타야 한다.”<n><n>정부는 이번 발표가 “과학적·기술적 판단에 따른 불가피한 조치”라고 설명했지만,<n>그 설명이 불공정을 완화시키진 못했다.<n>SNS에는 “이게 나라냐”는 해시태그와 함께,<n>“그래도 안 타면 죽는다”는 체념형 게시글이 동시에 올라오고 있다.<n>모순된 감정이 한 사회를 지배하고 있다.<n><n>전문가들은 이를 ‘생존형 순응’이라 부른다.<n>사회학자 오재훈 교수는 “국민은 분노를 표출하지만,<n>그 분노의 방향이 정부가 아니라 현실로 향한다”고 분석했다.<n>즉, 사람들은 불공정을 인식하면서도<n>그 안에서 살아남는 방법을 찾기 시작했다는 것이다.<n><n>실제 2계급 진입 문의와 신분 갱신 신청은 하루 새 340% 급증했다.<n>정부 홈페이지가 한때 접속 불가 상태에 빠졌고,<n>일부 지역 사무소에서는 신청 대기 줄이 300미터를 넘겼다.<n>3구역 주민 박모 씨(29)는 “이젠 정의나 공정보다 생존이 먼저”라며<n>“기회가 불평등하더라도, 안 움직이면 끝”이라고 말했다.<n><n>심리학자들은 이 현상을 “사회적 생존 본능의 발현”으로 본다.<n>모두가 불안하다는 사실을 알지만,<n>누군가는 그 불안 속에서도 길을 찾아야 하기 때문이다.<n>지금 사람들은 더 이상 “옳고 그름”을 따지지 않는다.<n>그 대신 “살 수 있느냐, 아니냐”를 계산한다.<n><n>한편 정부는 “추가 기회가 열릴 것”이라며 진화에 나섰지만,<n>대다수 시민은 그 약속을 믿지 않는다.<n>한 시민은 인터뷰에서 이렇게 말했다.<n>“기회는 나중에도 있겠죠.<n>근데 그때 지구가 남아 있을지는 모르겠어요.”",뚜뚜,"이게 정의는 아니지만, 생존은 원래 더러운거다.",무지 폼폼,"남아서 죽는 것보다, 불공정하게 살아남는 게 낫지.머리 좀만 굴려도 나오는 답인데.",맥주도둑,다들 정부 욕하더만 ㅋㅋ 결국 다 몰래 신청하고 줄 서고 있었던거였냐,댕댕좌,그게 맞긴해...
30,3,"3구역 주민들, “왜 우리만 제외하나”… 대규모 도심 시위 격화",김향기,1250,224,"오늘 오후, 서울 도심 곳곳에서 ‘3구역 이주 제외 철회’를 요구하는 대규모 시위가 벌어졌다.<n>정부가 전날 “1·2계급 우선 화성 이주 결정”을 공식 발표한 이후,<n>3구역을 중심으로 불만이 폭발적으로 확산되고 있다.<n>이날 집회에는 주최 측 추산 약 5만여 명이 참여했으며,<n>“우리는 왜 명단에 없나”, “화성은 인류의 것”이라는 구호가 도심을 가득 메웠다.<n><n>시위대는 청계광장에서 출발해 국회 방면으로 행진하며<n>‘평등한 생존권 보장’을 요구했다.<n>참가자 대부분은 가족 단위 시민이었다.<n>한 시위 참가자는 “세금은 같이 냈는데, 생존은 나눠 가진다”며 울분을 토했다.<n>현장 곳곳에서는 “우리도 타야 한다”는 문장이 적힌 손팻말이 연이어 등장했다.<n>일부는 붉은색 로켓 모형을 들고 “오아시스는 모두의 것”이라 외쳤다.<n><n>경찰은 시위대를 제지하지 않고 주요 도로 통행만 부분 통제했다.<n>관계자는 “폭력 사태 없이 평화적으로 마무리되길 바란다”고 밝혔다.<n>그러나 밤이 되자, 일부 집회는 정부청사 앞에서 농성으로 이어졌다.<n>참가자들은 “이건 단순한 항의가 아니라 생존을 위한 외침”이라며<n>“우린 살고 싶을 뿐”이라고 호소했다.<n><n>전문가들은 이번 사태를 단순한 ‘계급 불만’이 아닌<n>‘집단 생존 위기의 심리적 폭발’로 해석한다.<n>사회심리학자 윤혜진 박사는 “3구역 시민들은 체념이 아닌 절박함으로 행동하고 있다”며<n>“이주가 곧 생존이라는 인식이 확산되면서<n>정부의 통제력보다 개인의 본능이 앞서고 있다”고 분석했다.<n><n>정부는 긴급 기자회견을 통해 “추가 이주 대상 확대를 검토 중”이라며 진화에 나섰지만,<n>시민 반응은 냉담하다.<n>청계천 인근에서 만난 한 시민은 “검토가 아니라 실행을 원한다”며<n>“우리에게 남은 시간은 없다”고 말했다.<n><n>밤 10시 현재, 시위대 일부는 여전히 국회 앞 도로를 점거한 채<n>‘지구에 남지 않겠다’는 구호를 외치고 있다.<n>도심의 불빛이 꺼져가는 동안,<n>그들의 목소리는 점점 더 선명해지고 있다.",뿌링,이건 그냥 가벼운 항의가 아님. 생존 선언이다.,냥냥펀치,살고싶은게 죈가요 정녕 그런건가요? 진짜 억울,과제파괴자,분노보다 절박함이 더 크게 느껴지네요... 저도 내일 나가서 함께하겠습니다.,뿌링몬,진짜 이젠 우리도 올라타서 도와야돼 가만히 있어선 죽도 밥도 안된다.
31,3,"‘1·2계급만 이주 가능’ 발표 후, 신분 위조 문의 급증",이종석,466,133,"신대한민국 정부가 ‘1·2계급 우선 화성 이주 방침’을 발표한 지 이틀 만에,<n>전국 곳곳에서 신분 위조와 이주 자격 서류 조작 문의가 폭증하고 있는 것으로 확인됐다.<n>행정안전부 관계자는 “정부 민원 포털 내 ‘신분 정보 갱신’ 문의 건수가<n>평소 대비 약 12배 증가했다”며 “일부는 명백한 허위 진입 시도로 의심된다”고 밝혔다.<n><n>익명을 요구한 행정센터 직원은<n>“이전엔 주소 이전이나 가족관계 정정 문의가 대부분이었는데,<n>지금은 ‘계급 변경 신청’이나 ‘등록 오류 정정’ 같은 항목이 압도적으로 많다”며<n>“사람들이 살기 위해 규정을 비트는 단계까지 왔다”고 전했다.<n><n>실제 온라인에서는 이미 ‘2계급 전환 서류 작성 대행’이라는 불법 광고가 등장했다.<n>일부 커뮤니티에서는 ‘이력서 조작법’, ‘정부 인증 코드 매칭 방식’ 같은<n>구체적 위조 방법이 공유되고 있으며,<n>브로커로 추정되는 인물들이 “정상적 심사처럼 보이게 해준다”는 메시지를 퍼뜨리고 있다.<n><n>정부는 즉각 “모든 위조 시도는 법적 처벌 대상”이라며 강경 대응 방침을 내놨다.<n>그러나 시민들은 오히려 그 경고에 냉소적인 반응을 보이고 있다.<n>“법보다 멸망이 더 빠르다”는 말이 익명 게시판을 통해 확산되고 있다.<n><n>사회학자 최은정 박사는<n>“지금은 불법이 아니라 본능의 문제”라며<n>“시민들은 규칙을 어기려는 게 아니라, 살아남으려는 방법을 찾는 것”이라고 말했다.<n>그는 “정부가 신뢰를 잃은 순간, 법의 권위도 함께 무너진다”고 덧붙였다.<n><n>시민들 사이에서도 복잡한 감정이 흐른다.<n>“불법인 줄 알지만, 아무것도 안 하면 남는다”는 말이<n>이제는 일상의 대화처럼 오간다.<n>한 시민은 기자에게 이렇게 말했다.<n>“불공정하다고 욕했는데, 이제는 나도 그 줄에 서 있다.<n>살려면 어쩔 수가 없다.”",감감,음 좀 과한듯하기도하고 모르겠다.,토깽,살고 싶은게 죄가 되는 나라.,알바요정,다들 결국은 문의하잖아. 그게 현실인거지 ;,머선일이고,아무리 막아도 사람들은 알아서 길을 만든다.
32,3,"숨이 줄어드는 행성, 끝내 시작된 대탈출",박지후,201,71,"“이젠 공기도, 시간도 버틸 수가 없다.”<n>서울 도심의 공기 질이 사상 최악 수준을 기록한 30일 오후,<n>시민들의 입에서 나온 말은 더 이상 비유가 아니었다.<n>신대한민국 전역에서 대기 중 산소 농도가 급감하고,<n>기온과 습도의 불균형이 지속되면서<n>도심 곳곳에서 마스크 착용 경보가 내려졌다.<n>그러나 사람들의 관심은 이제 지구의 상태보다 ‘어디로 갈 수 있는가’에 쏠려 있다.<n><n>정부가 “1·2계급 우선 탑승” 방침을 발표한 지 불과 하루 만에,<n>전국 이주 지원센터 앞에는 이른 새벽부터 줄이 이어졌다.<n>“숨이 줄어드는 세상에서 가만히 있을 순 없다.”<n>한 시민은 인터뷰 중 손에 쥔 접수번호표를 들고 말했다.<n>대기 인원은 이미 수천 명을 넘어섰고,<n>신청 마감 시간을 연장해 달라는 요청이 빗발쳤다.<n><n>전문가들은 이런 움직임을 ‘대탈출의 전조’로 분석한다.<n>사회학자 정수연 박사는 “이제 사람들은 공포보다 결단에 가까워지고 있다”며<n>“이주는 더 이상 선택이 아니라 생존의 반사작용이 됐다”고 말했다.<n>그는 “분노는 사라지고, 그 자리에 현실이 남았다”고 덧붙였다.<n><n>온라인 커뮤니티에서는 ‘지구는 이미 늦었다’, ‘남으면 죽는다’는 문구가 빠르게 퍼지고 있다.<n>한때 정부의 발표를 의심하던 시민들조차 이제는<n>“타야 한다”는 판단을 내리고 있다.<n>3구역에서도 비공식 이주 브로커가 성행하며,<n>‘2계급 진입 컨설팅’과 같은 광고가 버젓이 올라온다.<n>경찰은 단속을 강화하고 있지만,<n>“남아 있는 것보다 위험한 건, 남는 것 그 자체”라는 인식이 이미 퍼져 있다.<n><n>정부는 “대중의 공포 확산을 자제해 달라”고 당부했지만,<n>사람들은 이미 그 말을 듣지 않는다.<n>누군가는 가족의 생존 가방을 챙기고,<n>누군가는 가진 돈을 모아 위조된 서류를 산다.<n>모두가 알고 있다.<n>이건 단순한 과장이 아니라, 진짜 탈출의 시작이라는 걸.<n><n>서울 한복판에서 만난 시민 김모 씨(33)는<n>“불공정해도, 불안해도, 숨이 막히는 건 똑같다”며<n>“이젠 지구를 버리는 게 아니라, 살아남는 길을 택하는 것”이라고 말했다.<n><n>지금, 행성은 여전히 돌고 있다.<n>하지만 그 속의 사람들은 이미 다른 하늘을 바라보고 있다.",멍멍,응... 대국민 탈출 시작.,쑹,불공정이든 뭐든 중요 하곘냐고 내 목숨이 제일 우선이지.,커피빨간불,우리 애기들이 제일 불쌍해요. 앞길이 창창해야할 아이들인데..,무말인간,지구에 그냥 남아볼텨.
